Date GDD
2022-02-16 0.25000000000006
2022-02-17 4.90000000000009
2022-02-18 8.75000000000011
2022-02-19 8.80000000000012
2022-02-20 10.0500000000002
2022-02-21 10.1000000000002
2022-02-22 10.7500000000002
2022-02-23 11.8000000000002
2022-02-24 12.7500000000003
2022-02-25 12.7500000000003
2022-02-26 12.7500000000003
2022-02-27 12.7500000000003
2022-02-28 12.7500000000003
2022-03-01 12.7500000000003
2022-03-02 12.7500000000003
2022-03-03 13.7000000000003
2022-03-04 13.7000000000003
2022-03-05 13.7000000000003
2022-03-06 13.7000000000003
2022-03-07 13.7000000000003
2022-03-08 13.7000000000003
2022-03-09 13.7000000000003
2022-03-10 13.7000000000003
2022-03-11 14.3500000000004
2022-03-12 17.2000000000004
2022-03-13 20.1500000000004
2022-03-14 22.1000000000005
2022-03-15 24.9500000000005
2022-03-16 27.6000000000005
2022-03-17 31.1500000000005
2022-03-18 33.4000000000006
2022-03-19 34.9500000000006
2022-03-20 37.6000000000006
2022-03-21 39.9500000000007
2022-03-22 41.5000000000007
2022-03-23 43.0500000000007
2022-03-24 45.9000000000007
2022-03-25 48.9500000000007
2022-03-26 52.5000000000007
2022-03-27 56.3500000000007
2022-03-28 59.9000000000007
2022-03-29 64.3500000000008
2022-03-30 68.0000000000008
2022-03-31 69.3500000000008
2022-04-01 69.3500000000008
2022-04-02 69.3500000000008
2022-04-03 69.3500000000008
2022-04-04 69.3500000000008
2022-04-05 72.2000000000009
2022-04-06 75.9500000000009
2022-04-07 79.100000000001
2022-04-08 83.750000000001
2022-04-09 83.750000000001
2022-04-10 83.750000000001
2022-04-11 87.0000000000011
2022-04-12 94.150000000001
2022-04-13 102.200000000001
2022-04-14 110.050000000001
2022-04-15 117.300000000001
2022-04-16 122.650000000001
2022-04-17 126.200000000001
2022-04-18 130.650000000001
2022-04-19 136.200000000001
2022-04-20 141.450000000001
2022-04-21 146.200000000001
2022-04-22 151.350000000001
2022-04-23 155.900000000001
2022-04-24 158.550000000001
2022-04-25 162.300000000001
2022-04-26 166.350000000001
2022-04-27 171.400000000001
2022-04-28 178.050000000001
2022-04-29 185.400000000001
2022-04-30 191.650000000002
2022-05-01 196.800000000002
2022-05-02 203.450000000002
2022-05-03 209.900000000002
2022-05-04 216.350000000002
2022-05-05 221.700000000002
2022-05-06 227.750000000002
2022-05-07 235.000000000002
2022-05-08 242.550000000002
2022-05-09 251.300000000002
2022-05-10 261.850000000002
2022-05-11 273.900000000002
2022-05-12 286.850000000002
2022-05-13 299.300000000002
2022-05-14 312.250000000002
2022-05-15 325.300000000002
2022-05-16 337.750000000002
2022-05-17 351.700000000002
2022-05-18 366.150000000002
2022-05-19 380.500000000002
2022-05-20 395.650000000002
2022-05-21 411.700000000002
2022-05-22 426.750000000002
2022-05-23 440.400000000002
2022-05-24 448.550000000002
2022-05-25 457.800000000002
2022-05-26 468.050000000002
2022-05-27 479.100000000002
2022-05-28 488.850000000002
2022-05-29 496.500000000002
2022-05-30 505.250000000002
2022-05-31 513.700000000002
2022-06-01 523.550000000002
2022-06-02 536.200000000002
2022-06-03 549.550000000002
2022-06-04 564.900000000002
2022-06-05 577.550000000002
2022-06-06 590.000000000002
2022-06-07 601.050000000002
2022-06-08 610.200000000002
2022-06-09 618.450000000002
2022-06-10 628.400000000002
2022-06-11 640.850000000002
2022-06-12 656.500000000002
2022-06-13 671.650000000002
2022-06-14 685.800000000002
2022-06-15 703.150000000002
2022-06-16 721.100000000002
2022-06-17 737.850000000002
2022-06-18 756.300000000002
2022-06-19 775.650000000002
2022-06-20 793.600000000002
2022-06-21 810.950000000002
2022-06-22 825.500000000002
2022-06-23 839.750000000003
2022-06-24 851.500000000003
2022-06-25 865.650000000003
2022-06-26 881.500000000003
2022-06-27 895.150000000003
2022-06-28 906.800000000003
2022-06-29 921.850000000003
2022-06-30 936.500000000003
2022-07-01 947.150000000003
2022-07-02 961.000000000003
2022-07-03 977.950000000003
2022-07-04 992.800000000003
2022-07-05 1007.85
2022-07-06 1022.4
2022-07-07 1035.65
2022-07-08 1048.9
2022-07-09 1062.45
2022-07-10 1076.7
2022-07-11 1090.65
2022-07-12 1106
2022-07-13 1123.8
2022-07-14 1144.05
2022-07-15 1161.9
2022-07-16 1178.45
2022-07-17 1195.2
2022-07-18 1213.75
2022-07-19 1233.9
2022-07-20 1252.55
2022-07-21 1269.9
2022-07-22 1288.95
2022-07-23 1306.3
2022-07-24 1324.65
2022-07-25 1344.4
2022-07-26 1360.05
2022-07-27 1374.9
2022-07-28 1390.95
2022-07-29 1404.9
2022-07-30 1420.75
2022-07-31 1438.1
2022-08-01 1456.55
2022-08-02 1474.5
2022-08-03 1493.75
2022-08-04 1514.9
2022-08-05 1534.25
2022-08-06 1549
2022-08-07 1562.85
2022-08-08 1578.1
2022-08-09 1594.35
2022-08-10 1611
2022-08-11 1628.85
2022-08-12 1646.5
2022-08-13 1662.95
2022-08-14 1677
2022-08-15 1690.65
2022-08-16 1706.7
2022-08-17 1722.15
2022-08-18 1735.4
2022-08-19 1747.65
2022-08-20 1761.4
2022-08-21 1776.05
2022-08-22 1791.2
2022-08-23 1806.15
2022-08-24 1821.2
2022-08-25 1838.15
2022-08-26 1853.3
2022-08-27 1867.95
2022-08-28 1882.5
2022-08-29 1898.55
2022-08-30 1913.1
2022-08-31 1926.75
2022-09-01 1939.4
2022-09-02 1951.85
2022-09-03 1964.4
2022-09-04 1978.55
2022-09-05 1994.4
2022-09-06 2009.75
2022-09-07 2023.7
2022-09-08 2036.75
2022-09-09 2047.9
2022-09-10 2058.25
2022-09-11 2069.4
2022-09-12 2081.65
2022-09-13 2095.9
2022-09-14 2110.45
2022-09-15 2121.9
2022-09-16 2131.65
2022-09-17 2136.8
2022-09-18 2143.45
2022-09-19 2150.9
2022-09-20 2157.35
2022-09-21 2163.4
2022-09-22 2170.45
2022-09-23 2179.7
2022-09-24 2188.15
2022-09-25 2195.4
2022-09-26 2202.15
2022-09-27 2207.3
2022-09-28 2213.65
2022-09-29 2218.9
2022-09-30 2224.25
2022-10-01 2231
2022-10-02 2241.65
2022-10-03 2250.4
2022-10-04 2259.45
2022-10-05 2269.1
2022-10-06 2278.15
2022-10-07 2287.9
2022-10-08 2296.75000000001
2022-10-09 2305.00000000001
2022-10-10 2314.95
2022-10-11 2324.3
2022-10-12 2333.95
2022-10-13 2342.8
2022-10-14 2352.15000000001
2022-10-15 2362.6
2022-10-16 2373.05
2022-10-17 2383.30000000001
2022-10-18 2394.15000000001
2022-10-19 2403.50000000001
2022-10-20 2414.25000000001
2022-10-21 2424.00000000001
2022-10-22 2433.45000000001
2022-10-23 2443.40000000001
2022-10-24 2451.85000000001
2022-10-25 2459.10000000001
2022-10-26 2468.85000000001
2022-10-27 2477.90000000001
2022-10-28 2488.45000000001
2022-10-29 2498.40000000001
2022-10-30 2507.55000000001
2022-10-31 2517.00000000001
2022-11-01 2525.55000000001
2022-11-02 2532.30000000001
2022-11-03 2537.65000000001
2022-11-04 2539.80000000001
2022-11-05 2541.15000000001
2022-11-06 2543.90000000001
2022-11-07 2549.55000000001
2022-11-08 2555.20000000001
2022-11-09 2561.05000000001
2022-11-10 2566.20000000001
2022-11-11 2571.15000000001
2022-11-12 2575.80000000001
2022-11-13 2580.35000000001
2022-11-14 2585.40000000001
2022-11-15 2590.45000000001
2022-11-16 2595.40000000001
2022-11-17 2601.25000000001
2022-11-18 2603.80000000001
2022-11-19 2604.15000000001
2022-11-20 2605.00000000001
2022-11-21 2606.55000000001
2022-11-22 2607.10000000001
2022-11-23 2607.25000000001
2022-11-24 2609.10000000001
2022-11-25 2611.55000000001
2022-11-26 2611.80000000001
2022-11-27 2613.55000000001
2022-11-28 2615.90000000001
2022-11-29 2616.05000000001
2022-11-30 2616.10000000001
2022-12-01 2616.10000000001
2022-12-02 2616.10000000001
2022-12-03 2616.10000000001
2022-12-04 2616.10000000001
2022-12-05 NA
2022-12-06 NA
2022-12-07 NA
2022-12-08 NA
2022-12-09 NA
2022-12-10 NA
2022-12-11 NA
2022-12-12 NA
2022-12-13 NA
2022-12-14 NA
2022-12-15 NA
2022-12-16 NA
2022-12-17 NA
2022-12-18 NA
2022-12-19 NA
2022-12-20 NA
2022-12-21 NA
2022-12-22 NA
2022-12-23 NA
2022-12-24 NA
2022-12-25 NA
2022-12-26 NA
2022-12-27 NA
2022-12-28 NA
2022-12-29 NA
2022-12-30 NA
2022-12-31 NA
