Date GDD
2022-02-18 2.05000000000001
2022-02-19 3.10000000000002
2022-02-20 3.10000000000002
2022-02-21 3.10000000000002
2022-02-22 3.10000000000002
2022-02-23 3.10000000000002
2022-02-24 3.10000000000002
2022-02-25 3.10000000000002
2022-02-26 3.10000000000002
2022-02-27 3.10000000000002
2022-02-28 3.10000000000002
2022-03-01 3.10000000000002
2022-03-02 3.10000000000002
2022-03-03 3.10000000000002
2022-03-04 3.10000000000002
2022-03-05 3.10000000000002
2022-03-06 3.10000000000002
2022-03-07 3.10000000000002
2022-03-08 3.10000000000002
2022-03-09 3.10000000000002
2022-03-10 3.10000000000002
2022-03-11 3.10000000000002
2022-03-12 3.10000000000002
2022-03-13 3.10000000000002
2022-03-14 3.45000000000004
2022-03-15 5.7000000000001
2022-03-16 5.7000000000001
2022-03-17 5.75000000000011
2022-03-18 5.75000000000011
2022-03-19 5.75000000000011
2022-03-20 5.75000000000011
2022-03-21 6.10000000000013
2022-03-22 10.2500000000002
2022-03-23 15.8000000000002
2022-03-24 21.1500000000002
2022-03-25 25.8000000000002
2022-03-26 32.0500000000003
2022-03-27 37.2000000000003
2022-03-28 43.6500000000003
2022-03-29 51.5000000000003
2022-03-30 58.6500000000003
2022-03-31 63.3000000000003
2022-04-01 63.5500000000004
2022-04-02 63.5500000000004
2022-04-03 63.5500000000004
2022-04-04 63.5500000000004
2022-04-05 64.7000000000004
2022-04-06 70.3500000000004
2022-04-07 76.0000000000004
2022-04-08 83.5500000000004
2022-04-09 86.5000000000005
2022-04-10 87.2500000000005
2022-04-11 87.2500000000005
2022-04-12 89.9000000000005
2022-04-13 94.8500000000006
2022-04-14 103.200000000001
2022-04-15 110.650000000001
2022-04-16 114.400000000001
2022-04-17 116.350000000001
2022-04-18 116.800000000001
2022-04-19 117.050000000001
2022-04-20 119.100000000001
2022-04-21 122.850000000001
2022-04-22 127.600000000001
2022-04-23 133.850000000001
2022-04-24 139.500000000001
2022-04-25 146.250000000001
2022-04-26 153.300000000001
2022-04-27 159.150000000001
2022-04-28 167.600000000001
2022-04-29 175.850000000001
2022-04-30 184.900000000001
2022-05-01 194.850000000001
2022-05-02 205.000000000001
2022-05-03 214.550000000001
2022-05-04 224.400000000001
2022-05-05 235.250000000001
2022-05-06 246.500000000001
2022-05-07 257.950000000001
2022-05-08 270.000000000001
2022-05-09 282.650000000001
2022-05-10 294.900000000001
2022-05-11 308.750000000001
2022-05-12 325.200000000001
2022-05-13 338.450000000002
2022-05-14 351.700000000002
2022-05-15 365.150000000002
2022-05-16 379.300000000002
2022-05-17 390.750000000002
2022-05-18 399.700000000002
2022-05-19 410.350000000002
2022-05-20 424.100000000002
2022-05-21 439.650000000002
2022-05-22 451.400000000002
2022-05-23 462.350000000002
2022-05-24 474.200000000002
2022-05-25 488.050000000002
2022-05-26 501.400000000002
2022-05-27 515.850000000002
2022-05-28 527.300000000002
2022-05-29 535.550000000002
2022-05-30 545.900000000002
2022-05-31 558.850000000002
2022-06-01 573.000000000002
2022-06-02 587.650000000002
2022-06-03 604.700000000002
2022-06-04 617.850000000002
2022-06-05 634.100000000002
2022-06-06 650.650000000002
2022-06-07 668.400000000002
2022-06-08 686.150000000002
2022-06-09 702.100000000002
2022-06-10 719.250000000002
2022-06-11 735.900000000002
2022-06-12 753.050000000002
2022-06-13 769.200000000002
2022-06-14 782.050000000002
2022-06-15 795.700000000002
