Date GDD
2022-02-08 0
2022-02-09 0
2022-02-10 0
2022-02-11 0
2022-02-12 0
2022-02-13 0
2022-02-14 0
2022-02-15 0
2022-02-16 0
2022-02-17 0
2022-02-18 0
2022-02-19 1.15000000000003
2022-02-20 2.90000000000009
2022-02-21 3.35000000000014
2022-02-22 3.70000000000016
2022-02-23 4.55000000000018
2022-02-24 4.55000000000018
2022-02-25 4.55000000000018
2022-02-26 4.55000000000018
2022-02-27 4.55000000000018
2022-02-28 4.55000000000018
2022-03-01 4.55000000000018
2022-03-02 4.55000000000018
2022-03-03 4.55000000000018
2022-03-04 4.55000000000018
2022-03-05 4.55000000000018
2022-03-06 4.55000000000018
2022-03-07 4.55000000000018
2022-03-08 4.55000000000018
2022-03-09 4.55000000000018
2022-03-10 4.55000000000018
2022-03-11 4.55000000000018
2022-03-12 4.55000000000018
2022-03-13 4.55000000000018
2022-03-14 4.70000000000021
2022-03-15 5.35000000000024
2022-03-16 8.00000000000027
2022-03-17 9.45000000000032
2022-03-18 9.80000000000034
2022-03-19 9.80000000000034
2022-03-20 9.80000000000034
2022-03-21 9.80000000000034
2022-03-22 9.80000000000034
2022-03-23 10.7500000000004
2022-03-24 13.4000000000004
2022-03-25 15.8500000000005
2022-03-26 19.1000000000005
2022-03-27 22.8500000000006
2022-03-28 27.3000000000006
2022-03-29 29.1500000000007
2022-03-30 29.9000000000007
2022-03-31 30.3500000000008
2022-04-01 30.3500000000008
2022-04-02 30.3500000000008
2022-04-03 30.3500000000008
2022-04-04 30.3500000000008
2022-04-05 30.3500000000008
2022-04-06 30.9000000000008
2022-04-07 33.3500000000008
2022-04-08 38.3000000000009
2022-04-09 41.2500000000009
2022-04-10 41.2500000000009
2022-04-11 41.8000000000009
2022-04-12 44.250000000001
2022-04-13 48.300000000001
2022-04-14 54.350000000001
2022-04-15 62.1000000000011
2022-04-16 68.3500000000012
2022-04-17 69.0000000000012
2022-04-18 70.3500000000012
2022-04-19 72.3000000000013
2022-04-20 75.2500000000014
2022-04-21 76.6000000000014
2022-04-22 77.7500000000014
2022-04-23 81.4000000000014
2022-04-24 82.4500000000014
2022-04-25 85.6000000000015
2022-04-26 89.5500000000015
2022-04-27 94.7000000000015
2022-04-28 99.8500000000015
2022-04-29 104.900000000002
2022-04-30 110.150000000002
2022-05-01 114.500000000002
2022-05-02 119.150000000002
2022-05-03 124.000000000002
2022-05-04 129.250000000002
2022-05-05 132.700000000002
2022-05-06 136.550000000002
2022-05-07 141.800000000002
2022-05-08 147.950000000002
2022-05-09 155.500000000002
2022-05-10 164.350000000002
2022-05-11 174.100000000002
2022-05-12 183.150000000002
2022-05-13 191.900000000002
2022-05-14 201.750000000002
2022-05-15 212.600000000002
2022-05-16 222.750000000002
2022-05-17 233.900000000002
2022-05-18 245.950000000002
2022-05-19 257.700000000002
2022-05-20 269.350000000002
2022-05-21 280.600000000002
2022-05-22 293.050000000002
2022-05-23 305.400000000002
2022-05-24 316.250000000002
2022-05-25 328.000000000002
2022-05-26 340.550000000002
2022-05-27 356.500000000002
2022-05-28 369.950000000002
2022-05-29 376.700000000003
2022-05-30 384.950000000003
2022-05-31 395.200000000003
2022-06-01 406.750000000003
2022-06-02 420.700000000003
2022-06-03 433.950000000003
2022-06-04 449.100000000003
2022-06-05 463.650000000003
2022-06-06 477.200000000003
2022-06-07 489.050000000003
2022-06-08 501.100000000003
2022-06-09 511.650000000003
2022-06-10 523.500000000003
2022-06-11 537.050000000003
2022-06-12 552.000000000003
2022-06-13 566.750000000003
2022-06-14 581.200000000003
2022-06-15 596.550000000003
2022-06-16 612.300000000003
2022-06-17 628.050000000003
2022-06-18 644.400000000003
2022-06-19 660.350000000003
2022-06-20 675.500000000003
